FL-experiment | INFO flwr 2024-04-29 00:13:13,688 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 01:24:55,403 | server.py:65 | Start Aggregating round=9
FL-experiment | INFO flwr 2024-04-29 01:24:55,403 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 01:24:55,523 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmTPaHbGp4ZGyPnUPDf1iz5GQCQNWR27acbaT32782cqxp
FL-experiment | DEBUG flwr 2024-04-29 01:24:57,880 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmSAUPF7mDkvt4nBJiDAEMerKkL1fjSvp2AT83VXJ5cxKN
FL-experiment | DEBUG flwr 2024-04-29 01:25:02,962 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmbHqc6AQxKGvnFaaUXvx8fmsgfsRpNf34ntzR5193vArR
FL-experiment | DEBUG flwr 2024-04-29 01:25:07,954 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmPxQb62cXGc1eSbdV8jvrDJeb78AgjoDEa2wpwXBTt1ZZ
FL-experiment | DEBUG flwr 2024-04-29 01:25:13,011 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmVDyPMzQrumv25hb3gKeTqCcuA9aQyiF1rGGGkFiwye6Z
FL-experiment | DEBUG flwr 2024-04-29 01:25:17,880 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmUDd7rV3ytSQMN4CkiL13XrZWGFvFQf9V8q2syUmgcXZp
FL-experiment | DEBUG flwr 2024-04-29 01:25:22,972 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmQEWU5Y3GLdh7v3CXqtUyZNYgpT1pzKQrQMzMDbv83n1C
FL-experiment | DEBUG flwr 2024-04-29 01:25:28,030 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmYGgEXPgf44JHPLHdxJr2rD3WffbtaBGB1tTPmjoNAK1E
FL-experiment | DEBUG flwr 2024-04-29 01:25:33,018 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmTbMjQkYEqrmCCdWwJxVVxBVyMDtCWhZvUpmkKLV78o41
FL-experiment | DEBUG flwr 2024-04-29 01:25:38,036 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmX8Y3FgoPMsWF4HRLgXwaE8zeyccVh9De4RYa9eBZxuVx
FL-experiment | INFO flwr 2024-04-29 01:25:42,835 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 01:25:42,854 | server.py:86 | Start saving aggregated model to storage (round=9)
FL-experiment | DEBUG flwr 2024-04-29 01:25:43,019 | server.py:95 | File: storage/aggregated_model_f71f667d-8779-43ce-93ea-398c37ac57fe.pkl IPFS file hash: QmWZN2rkiKThS7EXxPz54VbJuzDKgwZDraf56SMcQ5u3mb
FL-experiment | INFO flwr 2024-04-29 01:25:43,020 | server.py:98 | Done saving aggregated model to storage (round=9)
FL-experiment | DEBUG flwr 2024-04-29 01:25:43,020 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 01:25:46,541 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 01:25:46,541 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-29 01:25:46,541 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-29 01:25:46,542 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.5891}, Aggregated loss: 363.94072265625, IPFS hash: QmWZN2rkiKThS7EXxPz54VbJuzDKgwZDraf56SMcQ5u3mb
FL-experiment | INFO flwr 2024-04-29 01:25:46,542 | server.py:126 | Start setting aggregated model to the blockchain round=9
FL-experiment | INFO flwr 2024-04-29 01:26:33,015 | server.py:129 | Done setting aggregated model to the blockchain round=9
FL-experiment | INFO flwr 2024-04-29 01:26:33,017 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-29 01:26:33,017 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-29 01:26:33,017 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-29 01:26:33,017 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 01:26:33,024 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 01:26:33,024 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 01:26:33,025 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 01:26:33,026 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 01:26:33,027 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 01:26:33,029 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 01:26:33,029 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 01:26:33,030 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 01:26:33,031 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 01:26:33,031 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 01:27:17,807 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 01:27:18,226 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 01:27:18,312 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 01:27:18,357 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 01:27:18,369 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 01:27:18,393 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 01:27:18,409 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 01:27:18,530 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 01:27:18,557 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 01:27:18,576 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 01:27:18,577 | server.py:236 | fit_round 10 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 01:27:18,577 | server.py:65 | Start Aggregating round=10
FL-experiment | INFO flwr 2024-04-29 01:27:18,577 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 01:27:18,677 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmdcLLWKoUZFmW3mySbD9iM3cKgiPhUriKvbCpzsCpZc4A
FL-experiment | DEBUG flwr 2024-04-29 01:27:23,250 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmYKf1kHEmxh1ARfgQrb5RSSN2EJFFA39Q8ktDz9SwiWYw
FL-experiment | DEBUG flwr 2024-04-29 01:27:28,271 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmQruNzA3Txc47huF7SJytvJs8RNuRiTV1fFsBd9VD2kSG
FL-experiment | DEBUG flwr 2024-04-29 01:27:33,195 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmSYCLmmArT7WcdMNDha37sMZne2SctZVuf1gqQbT18CpJ
FL-experiment | DEBUG flwr 2024-04-29 01:27:38,241 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmNZJDcmkKsmBzNp958Ehcxvcy3F2Xg7WTc5fEQhS17BH9
FL-experiment | DEBUG flwr 2024-04-29 01:27:43,291 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmVm5RbmrYrihXQeQWa5KdFVAg1ENQ9TRPtddCDGM9gL1D
FL-experiment | DEBUG flwr 2024-04-29 01:27:48,284 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmbEF4DGKLbJeUsvfnJmD3sxvdAR11iReY1jhU3SQWT4AU
FL-experiment | DEBUG flwr 2024-04-29 01:27:53,323 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmUMXRJarkmf6XFCqfJpa2EkKmeJ8RpzReVYe7EUq6o4yw
FL-experiment | DEBUG flwr 2024-04-29 01:27:58,271 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmTHR9BnsJ9DXEuwD6SLUCJR3xFDiU7wn31xNd1k34PkTR
FL-experiment | DEBUG flwr 2024-04-29 01:28:03,277 | server.py:76 | File: storage/init_model_ba2f2956-e9e1-47b0-8646-51343b7b2f3a.pkl IPFS file hash: QmWocS1yEjAdT46Ha37BhjxoAQExMhSjwfbgNKip56dQef
FL-experiment | INFO flwr 2024-04-29 01:28:08,213 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 01:28:08,227 | server.py:86 | Start saving aggregated model to storage (round=10)
FL-experiment | DEBUG flwr 2024-04-29 01:28:08,344 | server.py:95 | File: storage/aggregated_model_a23883f7-98b1-4bad-afea-e16a6415db5e.pkl IPFS file hash: QmbrQSk4GJQY8zpAJtwjDH17UZK5ax9UwvDwgy6LMLNR94
FL-experiment | INFO flwr 2024-04-29 01:28:08,344 | server.py:98 | Done saving aggregated model to storage (round=10)
FL-experiment | DEBUG flwr 2024-04-29 01:28:08,345 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 01:28:11,874 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 01:28:11,874 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-29 01:28:11,874 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-29 01:28:11,874 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.6019}, Aggregated loss: 352.3728790283203, IPFS hash: QmbrQSk4GJQY8zpAJtwjDH17UZK5ax9UwvDwgy6LMLNR94
FL-experiment | INFO flwr 2024-04-29 01:28:11,874 | server.py:126 | Start setting aggregated model to the blockchain round=10
FL-experiment | INFO flwr 2024-04-29 01:28:58,310 | server.py:129 | Done setting aggregated model to the blockchain round=10
FL-experiment | INFO flwr 2024-04-29 01:28:58,312 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-29 01:28:58,312 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-29 01:28:58,312 | server.py:153 | FL finished in 1449.1419820410001
FL-experiment | INFO flwr 2024-04-29 01:28:58,314 | app.py:226 | app_fit: losses_distributed [(1, 705.6888732910156), (2, 587.1203247070313), (3, 508.29444885253906), (4, 464.3579406738281), (5, 436.8351226806641), (6, 415.90765380859375), (7, 396.63128662109375), (8, 380.08916931152345), (9, 363.94072265625), (10, 352.3728790283203)]
FL-experiment | INFO flwr 2024-04-29 01:28:58,314 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 01:28:58,314 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.19017), (2, 0.32376), (3, 0.40538), (4, 0.45958), (5, 0.49621), (6, 0.52196), (7, 0.54541), (8, 0.56649), (9, 0.5891), (10, 0.6019)]}
FL-experiment | INFO flwr 2024-04-29 01:28:58,314 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 01:28:58,314 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 01:28:58,326 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:58,326 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 01:28:59,513 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 01:29:00,013 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 01:29:00,013 | main.py:44 | Start Experiment
FL-experiment | DEBUG flwr 2024-04-29 01:29:02,160 | server.py:147 | File: storage/init_model_75f81677-755f-40f7-a761-c0a6c7ad3ff3.pkl IPFS file hash: QmV7Nok7J4g2y67bWpSxPUQtn576aBLyCw2cGFDuct1vbK
FL-experiment | INFO flwr 2024-04-29 01:29:02,176 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 01:29:02,176 | server.py:57 | Start deploying contract
FL-experiment | INFO flwr 2024-04-29 01:29:48,579 | server.py:61 | Done deploying contract
FL-experiment | INFO flwr 2024-04-29 01:29:48,579 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-29 01:29:48,602 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-29 01:29:48,602 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-29 01:29:48,602 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 01:29:57,183 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,183 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,184 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,184 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 01:29:57,189 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 01:29:57,189 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-29 01:29:57,189 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-29 01:29:57,412 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,413 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,413 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | INFO flwr 2024-04-29 01:29:57,477 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,479 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,482 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,485 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,501 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 01:29:57,534 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,535 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,536 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,537 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 01:29:57,540 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | INFO flwr 2024-04-29 01:29:57,548 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,553 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | INFO flwr 2024-04-29 01:29:57,573 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,574 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,578 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,578 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 01:29:57,580 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,581 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,583 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,583 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,592 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,593 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,594 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,670 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,671 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 01:29:57,712 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,713 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,714 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,715 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 01:29:57,742 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,743 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,744 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,744 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-29 01:29:57,744 | server.py:222 | fit_round 1: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 01:29:57,747 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 01:29:57,747 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 01:29:57,748 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 01:29:57,749 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 01:29:57,750 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 01:29:57,750 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 01:29:57,750 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 01:29:57,751 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 01:29:57,751 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 01:29:57,753 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 01:30:44,527 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 01:30:44,667 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 01:30:44,801 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 01:30:44,892 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 01:30:44,903 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 01:30:44,942 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 01:30:45,001 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 01:30:45,010 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 01:30:45,072 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 01:30:45,097 | client.py:149 | Done Training client=2
