FL-experiment | INFO flwr 2024-04-23 01:08:45,939 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | DEBUG flwr 2024-04-23 01:23:00,035 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:23:02,083 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:23:02,083 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:23:02,083 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:23:02,083 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.58795}, Aggregated loss: 366.7254638671875, IPFS hash: storage/aggregated_model_5a3a64a5-ca2f-4ab8-ad27-da97b8c5da66.pkl
FL-experiment | INFO flwr 2024-04-23 01:23:02,083 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:23:02,083 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:23:02,083 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:23:02,083 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:23:02,085 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:23:02,085 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:23:20,550 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:23:20,679 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:23:20,680 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:23:20,681 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:23:20,683 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:23:22,820 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-23 01:23:22,820 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.59485}, Aggregated loss: 358.39173889160156, IPFS hash: storage/aggregated_model_0190de05-b6c4-43bf-8522-741d092303e9.pkl
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | server.py:153 | FL finished in 208.75542670899998
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | app.py:226 | app_fit: losses_distributed [(1, 660.6880187988281), (2, 560.8514709472656), (3, 495.60877990722656), (4, 451.73863220214844), (5, 429.2102355957031), (6, 414.735595703125), (7, 391.7497100830078), (8, 379.8063659667969), (9, 366.7254638671875), (10, 358.39173889160156)]
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.23595), (2, 0.3567), (3, 0.4263), (4, 0.4765), (5, 0.5029), (6, 0.5258), (7, 0.55685), (8, 0.5704999999999999), (9, 0.58795), (10, 0.59485)]}
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:23:22,820 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:23:22,823 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:23:22,823 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:23:22,823 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:23:22,823 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:23:23,279 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:23:23,738 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:23:23,738 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:23:25,384 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:23:25,384 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:23:25,403 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:23:25,403 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:23:25,403 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:23:33,299 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,301 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,311 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,312 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:23:33,317 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:23:33,317 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:23:33,317 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:23:33,356 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,357 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,357 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,358 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:23:33,359 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:23:33,361 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:23:33,367 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:23:52,757 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:23:52,820 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:23:52,821 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:23:52,821 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:23:52,823 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:23:52,824 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:23:54,801 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:23:54,801 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:23:54,801 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:23:54,801 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.227}, Aggregated loss: 651.2071228027344, IPFS hash: storage/aggregated_model_17368500-c921-44be-9e84-90f4169900fa.pkl
FL-experiment | INFO flwr 2024-04-23 01:23:54,801 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:23:54,801 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:23:54,801 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:23:54,801 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:23:54,803 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:23:54,804 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:24:14,173 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:24:14,200 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:24:14,201 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:24:14,201 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:24:14,204 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:24:16,170 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:24:16,170 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:24:16,170 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:24:16,170 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.35684999999999995}, Aggregated loss: 553.831298828125, IPFS hash: storage/aggregated_model_03654519-6119-45dd-b826-c2cd16ee857c.pkl
FL-experiment | INFO flwr 2024-04-23 01:24:16,170 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:24:16,170 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:24:16,170 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:24:16,170 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:24:16,173 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:24:16,173 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:24:35,732 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:24:35,795 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:24:35,796 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:24:35,796 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:24:35,799 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:24:37,782 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:24:37,782 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:24:37,783 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:24:37,783 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.4178}, Aggregated loss: 492.35804748535156, IPFS hash: storage/aggregated_model_d34b1794-5e2d-4915-8ed2-26ef59a03d99.pkl
FL-experiment | INFO flwr 2024-04-23 01:24:37,783 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:24:37,783 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:24:37,783 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:24:37,783 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:24:37,785 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:24:37,786 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:24:57,186 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:24:57,314 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:24:57,315 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:24:57,315 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:24:57,317 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:24:59,313 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:24:59,313 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:24:59,313 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:24:59,313 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.4639}, Aggregated loss: 461.2165069580078, IPFS hash: storage/aggregated_model_8730430a-862c-4f16-bd90-33f75e883d30.pkl
FL-experiment | INFO flwr 2024-04-23 01:24:59,313 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:24:59,313 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:24:59,313 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:24:59,313 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:24:59,315 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:24:59,316 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:25:18,981 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:25:18,981 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:25:18,984 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:25:18,984 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:25:18,986 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:25:20,977 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:25:20,977 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:25:20,977 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:25:20,977 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.49475}, Aggregated loss: 442.7006530761719, IPFS hash: storage/aggregated_model_9804c73d-abf9-46d9-a2f5-ee0f2590f1d1.pkl
FL-experiment | INFO flwr 2024-04-23 01:25:20,977 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:25:20,977 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:25:20,977 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-23 01:25:20,977 | server.py:222 | fit_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:25:20,979 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:25:20,980 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:25:40,242 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:25:40,346 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:25:40,347 | server.py:236 | fit_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:25:40,347 | server.py:65 | Start Aggregating round=6
FL-experiment | DEBUG flwr 2024-04-23 01:25:40,350 | server.py:173 | evaluate_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:25:42,329 | server.py:187 | evaluate_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:25:42,329 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-23 01:25:42,330 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-23 01:25:42,330 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.5126}, Aggregated loss: 424.30686950683594, IPFS hash: storage/aggregated_model_a39456f6-3538-4e35-9a76-f552f79be2a1.pkl
FL-experiment | INFO flwr 2024-04-23 01:25:42,330 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-23 01:25:42,330 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-23 01:25:42,330 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-23 01:25:42,330 | server.py:222 | fit_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:25:42,332 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:25:42,332 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:26:01,625 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:26:01,665 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:26:01,666 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:26:01,667 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:26:01,669 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:26:03,660 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:26:03,660 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:26:03,660 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:26:03,660 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.5383}, Aggregated loss: 405.1728057861328, IPFS hash: storage/aggregated_model_b1e058d5-ad99-4b56-b3fb-d14fe2bffad5.pkl
FL-experiment | INFO flwr 2024-04-23 01:26:03,660 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:26:03,660 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:26:03,660 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:26:03,660 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:26:03,662 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:26:03,663 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:26:22,923 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:26:22,951 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:26:22,952 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:26:22,952 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:26:22,955 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:26:24,961 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
